danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
0.735,0.662,8,-8.024,1,0.0408,0.175,2.04e-06,0.0959,0.687,121.925,audio_features,4GyG53nBdaEvSEn9o8roA2,spotify:track:4GyG53nBdaEvSEn9o8roA2,https://api.spotify.com/v1/tracks/4GyG53nBdaEvSEn9o8roA2,https://api.spotify.com/v1/audio-analysis/4GyG53nBdaEvSEn9o8roA2,211373,4,0
0.811,0.696,7,-5.288,1,0.122,0.0696,1.62e-06,0.145,0.752,122.987,audio_features,5dsZWTrGlG2OWrWrtHGzJn,spotify:track:5dsZWTrGlG2OWrWrtHGzJn,https://api.spotify.com/v1/tracks/5dsZWTrGlG2OWrWrtHGzJn,https://api.spotify.com/v1/audio-analysis/5dsZWTrGlG2OWrWrtHGzJn,214120,4,0
0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,audio_features,5tf1VVWniHgryyumXyJM7w,spotify:track:5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,219043,4,5
0.671,0.826,7,-5.766,0,0.309,0.00718,0.0,0.631,0.774,123.986,audio_features,4PdJSsESm34djLfBde9Pr2,spotify:track:4PdJSsESm34djLfBde9Pr2,https://api.spotify.com/v1/tracks/4PdJSsESm34djLfBde9Pr2,https://api.spotify.com/v1/audio-analysis/4PdJSsESm34djLfBde9Pr2,197648,4,3
0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,3jomjC6H7YQBRr2CHPtc4y,spotify:track:3jomjC6H7YQBRr2CHPtc4y,https://api.spotify.com/v1/tracks/3jomjC6H7YQBRr2CHPtc4y,https://api.spotify.com/v1/audio-analysis/3jomjC6H7YQBRr2CHPtc4y,192191,4,5
0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,audio_features,2hgzdQdnfWwtdpZbhZlV72,spotify:track:2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,218235,4,3
0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,audio_features,1SN1vSPsr4V4tIUTR3s8YW,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/tracks/1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/audio-analysis/1SN1vSPsr4V4tIUTR3s8YW,212424,4,1
0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,audio_features,6Bjtr3tPdto5nyuLYf61sN,spotify:track:6Bjtr3tPdto5nyuLYf61sN,https://api.spotify.com/v1/tracks/6Bjtr3tPdto5nyuLYf61sN,https://api.spotify.com/v1/audio-analysis/6Bjtr3tPdto5nyuLYf61sN,185352,4,5
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4,2
0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088,4,5
0.743,0.735,8,-5.337,1,0.0382,0.00389,0.0,0.304,0.631,104.979,audio_features,7iNIg7XDEaYECfWD5dJ9Va,spotify:track:7iNIg7XDEaYECfWD5dJ9Va,https://api.spotify.com/v1/tracks/7iNIg7XDEaYECfWD5dJ9Va,https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va,189467,4,0
0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,audio_features,0CokSRCu5hZgPxcZBaEzVE,spotify:track:0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,220454,4,5
0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,audio_features,0GxQ1A5L9xnMOytbP6eKBG,spotify:track:0GxQ1A5L9xnMOytbP6eKBG,https://api.spotify.com/v1/tracks/0GxQ1A5L9xnMOytbP6eKBG,https://api.spotify.com/v1/audio-analysis/0GxQ1A5L9xnMOytbP6eKBG,199849,4,5
0.67,0.838,0,-4.031,1,0.0362,0.0605,0.000611,0.159,0.716,105.0,audio_features,33cYcQm6naYAywTtdnrdxP,spotify:track:33cYcQm6naYAywTtdnrdxP,https://api.spotify.com/v1/tracks/33cYcQm6naYAywTtdnrdxP,https://api.spotify.com/v1/audio-analysis/33cYcQm6naYAywTtdnrdxP,222041,4,0
0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4,5
0.627,0.847,10,-5.303,1,0.0352,0.0237,0.0,0.212,0.611,126.017,audio_features,0RTzJVkunbGwuRjXDFHnjf,spotify:track:0RTzJVkunbGwuRjXDFHnjf,https://api.spotify.com/v1/tracks/0RTzJVkunbGwuRjXDFHnjf,https://api.spotify.com/v1/audio-analysis/0RTzJVkunbGwuRjXDFHnjf,251147,4,0
0.836,0.552,7,-5.66,1,0.0851,0.0433,0.0,0.0773,0.525,97.036,audio_features,5fHNot2sHBsTUMqaGQlksX,spotify:track:5fHNot2sHBsTUMqaGQlksX,https://api.spotify.com/v1/tracks/5fHNot2sHBsTUMqaGQlksX,https://api.spotify.com/v1/audio-analysis/5fHNot2sHBsTUMqaGQlksX,218173,4,0
0.69,0.784,1,-4.653,1,0.032,0.323,0.0,0.203,0.669,106.066,audio_features,3u1S1OmAUhx5DRlLrXqyp3,spotify:track:3u1S1OmAUhx5DRlLrXqyp3,https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3,https://api.spotify.com/v1/audio-analysis/3u1S1OmAUhx5DRlLrXqyp3,194408,4,0
0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,audio_features,7DnAm9FOTWE3cUvso43HhI,spotify:track:7DnAm9FOTWE3cUvso43HhI,https://api.spotify.com/v1/tracks/7DnAm9FOTWE3cUvso43HhI,https://api.spotify.com/v1/audio-analysis/7DnAm9FOTWE3cUvso43HhI,187436,4,0
0.554,0.669,11,-6.041,0,0.0426,0.00108,0.0,0.138,0.405,91.993,audio_features,65YsalQBmQCzIPaay72CzQ,spotify:track:65YsalQBmQCzIPaay72CzQ,https://api.spotify.com/v1/tracks/65YsalQBmQCzIPaay72CzQ,https://api.spotify.com/v1/audio-analysis/65YsalQBmQCzIPaay72CzQ,225200,4,5
0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,audio_features,27tNWlhdAryQY04Gb2ZhUI,spotify:track:27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/tracks/27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/audio-analysis/27tNWlhdAryQY04Gb2ZhUI,223546,4,5
0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4,5
0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,audio_features,1gv4xPanImH17bKZ9rOveR,spotify:track:1gv4xPanImH17bKZ9rOveR,https://api.spotify.com/v1/tracks/1gv4xPanImH17bKZ9rOveR,https://api.spotify.com/v1/audio-analysis/1gv4xPanImH17bKZ9rOveR,202960,4,0
0.742,0.602,11,-10.196,0,0.0505,0.286,0.0,0.338,0.422,130.007,audio_features,0181HMomm7xM3Ks5YNlA9X,spotify:track:0181HMomm7xM3Ks5YNlA9X,https://api.spotify.com/v1/tracks/0181HMomm7xM3Ks5YNlA9X,https://api.spotify.com/v1/audio-analysis/0181HMomm7xM3Ks5YNlA9X,272353,4,5
0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,4,3
0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,audio_features,3oHNJECGN3bBoGXejlw2b1,spotify:track:3oHNJECGN3bBoGXejlw2b1,https://api.spotify.com/v1/tracks/3oHNJECGN3bBoGXejlw2b1,https://api.spotify.com/v1/audio-analysis/3oHNJECGN3bBoGXejlw2b1,230733,4,7
0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025,audio_features,5FTCKvxzqy72ceS4Ujux4N,spotify:track:5FTCKvxzqy72ceS4Ujux4N,https://api.spotify.com/v1/tracks/5FTCKvxzqy72ceS4Ujux4N,https://api.spotify.com/v1/audio-analysis/5FTCKvxzqy72ceS4Ujux4N,263173,4,0
0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,audio_features,7ySUcLPVX7KudhnmNcgY2D,spotify:track:7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/tracks/7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/audio-analysis/7ySUcLPVX7KudhnmNcgY2D,243600,4,0
0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,audio_features,1mXuMM6zjPgjL4asbBsgnt,spotify:track:1mXuMM6zjPgjL4asbBsgnt,https://api.spotify.com/v1/tracks/1mXuMM6zjPgjL4asbBsgnt,https://api.spotify.com/v1/audio-analysis/1mXuMM6zjPgjL4asbBsgnt,227893,4,0
0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,audio_features,3LUWWox8YYykohBbHUrrxd,spotify:track:3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/tracks/3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/audio-analysis/3LUWWox8YYykohBbHUrrxd,204760,4,0
0.747,0.716,11,-2.457,0,0.0751,0.135,0.0,0.251,0.751,125.006,audio_features,59RSrxkSKSixEWBAIvE5Wa,spotify:track:59RSrxkSKSixEWBAIvE5Wa,https://api.spotify.com/v1/tracks/59RSrxkSKSixEWBAIvE5Wa,https://api.spotify.com/v1/audio-analysis/59RSrxkSKSixEWBAIvE5Wa,210627,4,5
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4,5
0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,audio_features,6FB3v4YcR57y4tXFcdxI1E,spotify:track:6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/tracks/6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/audio-analysis/6FB3v4YcR57y4tXFcdxI1E,219720,4,5
0.754,0.801,4,-3.215,1,0.0297,0.404,0.0,0.128,0.794,128.004,audio_features,03rhu2vIylSFLUagt7wi5D,spotify:track:03rhu2vIylSFLUagt7wi5D,https://api.spotify.com/v1/tracks/03rhu2vIylSFLUagt7wi5D,https://api.spotify.com/v1/audio-analysis/03rhu2vIylSFLUagt7wi5D,203467,4,0
0.327,0.941,1,-3.294,1,0.353,0.0231,0.0,0.0636,0.707,129.738,audio_features,6ku3i5WNrsY3qhOq6ua9TL,spotify:track:6ku3i5WNrsY3qhOq6ua9TL,https://api.spotify.com/v1/tracks/6ku3i5WNrsY3qhOq6ua9TL,https://api.spotify.com/v1/audio-analysis/6ku3i5WNrsY3qhOq6ua9TL,199236,4,3
0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,audio_features,1qDrWA6lyx8cLECdZE7TV7,spotify:track:1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7,244885,4,0
0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,audio_features,5dNfHmqgr128gMY2tc5CeJ,spotify:track:5dNfHmqgr128gMY2tc5CeJ,https://api.spotify.com/v1/tracks/5dNfHmqgr128gMY2tc5CeJ,https://api.spotify.com/v1/audio-analysis/5dNfHmqgr128gMY2tc5CeJ,186067,4,0
0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,audio_features,7LR85XLWw2yXqKBSI5brbG,spotify:track:7LR85XLWw2yXqKBSI5brbG,https://api.spotify.com/v1/tracks/7LR85XLWw2yXqKBSI5brbG,https://api.spotify.com/v1/audio-analysis/7LR85XLWw2yXqKBSI5brbG,267520,4,3
0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,audio_features,5MhsZlmKJG6X5kTHkdwC4B,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,166849,4,3
0.818,0.564,2,-6.312,1,0.186,0.0513,0.0,0.0672,0.535,95.023,audio_features,3jd4ya9vCwExxTVOjPcqsf,spotify:track:3jd4ya9vCwExxTVOjPcqsf,https://api.spotify.com/v1/tracks/3jd4ya9vCwExxTVOjPcqsf,https://api.spotify.com/v1/audio-analysis/3jd4ya9vCwExxTVOjPcqsf,206560,4,3
0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,1auxYwYrFRqZP7t3s7w4um,spotify:track:1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/tracks/1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/audio-analysis/1auxYwYrFRqZP7t3s7w4um,219333,4,3
0.658,0.708,1,-7.124,1,0.314,0.0138,0.0,0.7,0.473,92.572,audio_features,1d0LKskvREPlQfBanvabh8,spotify:track:1d0LKskvREPlQfBanvabh8,https://api.spotify.com/v1/tracks/1d0LKskvREPlQfBanvabh8,https://api.spotify.com/v1/audio-analysis/1d0LKskvREPlQfBanvabh8,242733,4,7
0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531,audio_features,7FDV5ELOJHCGLe52AnttEd,spotify:track:7FDV5ELOJHCGLe52AnttEd,https://api.spotify.com/v1/tracks/7FDV5ELOJHCGLe52AnttEd,https://api.spotify.com/v1/audio-analysis/7FDV5ELOJHCGLe52AnttEd,235133,4,0
0.702,0.875,7,-3.588,1,0.0283,0.014,0.0,0.0872,0.905,103.003,audio_features,368S2jjTfDk9Hk9x9YDzwj,spotify:track:368S2jjTfDk9Hk9x9YDzwj,https://api.spotify.com/v1/tracks/368S2jjTfDk9Hk9x9YDzwj,https://api.spotify.com/v1/audio-analysis/368S2jjTfDk9Hk9x9YDzwj,296960,4,0
0.59,0.8,0,-4.187,1,0.0591,0.315,0.0,0.0962,0.64,151.887,audio_features,4NZvhN4bENiMBxlxyHujlZ,spotify:track:4NZvhN4bENiMBxlxyHujlZ,https://api.spotify.com/v1/tracks/4NZvhN4bENiMBxlxyHujlZ,https://api.spotify.com/v1/audio-analysis/4NZvhN4bENiMBxlxyHujlZ,212507,4,2
0.651,0.702,1,-5.46,1,0.162,0.449,0.0,0.261,0.742,171.97,audio_features,03im1ULUG06lcJ6n4RbgKa,spotify:track:03im1ULUG06lcJ6n4RbgKa,https://api.spotify.com/v1/tracks/03im1ULUG06lcJ6n4RbgKa,https://api.spotify.com/v1/audio-analysis/03im1ULUG06lcJ6n4RbgKa,231067,4,0
0.457,0.719,4,-3.921,0,0.0323,0.191,0.0,0.228,0.168,142.034,audio_features,54JKnDB3CzVu8wNAOM27BI,spotify:track:54JKnDB3CzVu8wNAOM27BI,https://api.spotify.com/v1/tracks/54JKnDB3CzVu8wNAOM27BI,https://api.spotify.com/v1/audio-analysis/54JKnDB3CzVu8wNAOM27BI,240493,4,2
0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,audio_features,3goSVuTt3fDYDP6kRnFwuL,spotify:track:3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL,229413,4,1
0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,audio_features,1A8j067qyiNwQnZT0bzUpZ,spotify:track:1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/audio-analysis/1A8j067qyiNwQnZT0bzUpZ,195547,4,5
0.599,0.706,6,-7.686,1,0.0247,0.0448,0.00457,0.367,0.524,140.006,audio_features,2Hrf8BSoIjBoVKLDK9QHmx,spotify:track:2Hrf8BSoIjBoVKLDK9QHmx,https://api.spotify.com/v1/tracks/2Hrf8BSoIjBoVKLDK9QHmx,https://api.spotify.com/v1/audio-analysis/2Hrf8BSoIjBoVKLDK9QHmx,257627,4,2
0.677,0.89,6,-5.46,0,0.159,0.0123,0.0,0.321,0.622,96.009,audio_features,22wKQbMH8n7wZfso2VcLJL,spotify:track:22wKQbMH8n7wZfso2VcLJL,https://api.spotify.com/v1/tracks/22wKQbMH8n7wZfso2VcLJL,https://api.spotify.com/v1/audio-analysis/22wKQbMH8n7wZfso2VcLJL,193707,4,5
0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,63pQm5g0IXLckrv9X3KEyX,spotify:track:63pQm5g0IXLckrv9X3KEyX,https://api.spotify.com/v1/tracks/63pQm5g0IXLckrv9X3KEyX,https://api.spotify.com/v1/audio-analysis/63pQm5g0IXLckrv9X3KEyX,210960,4,0
0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,audio_features,36ux3YuUsGTWPT8fXclS45,spotify:track:36ux3YuUsGTWPT8fXclS45,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,https://api.spotify.com/v1/audio-analysis/36ux3YuUsGTWPT8fXclS45,229573,4,7
0.523,0.805,3,-5.473,1,0.192,0.0524,0.0,0.0914,0.602,125.358,audio_features,53DB6LJV9B8sz0p1s6tlGS,spotify:track:53DB6LJV9B8sz0p1s6tlGS,https://api.spotify.com/v1/tracks/53DB6LJV9B8sz0p1s6tlGS,https://api.spotify.com/v1/audio-analysis/53DB6LJV9B8sz0p1s6tlGS,227773,5,3
0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4,0
0.491,0.688,2,-6.05,1,0.0453,0.0849,0.0,0.111,0.279,140.072,audio_features,5xS9R5yNeVsB9shSR60eX3,spotify:track:5xS9R5yNeVsB9shSR60eX3,https://api.spotify.com/v1/tracks/5xS9R5yNeVsB9shSR60eX3,https://api.spotify.com/v1/audio-analysis/5xS9R5yNeVsB9shSR60eX3,241653,4,2
0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4,0
0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,audio_features,37sINbJZcFdHFAsVNsPq1i,spotify:track:37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/tracks/37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/audio-analysis/37sINbJZcFdHFAsVNsPq1i,245467,4,2
0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4,0
0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493,4,3
0.705,0.808,3,-4.933,0,0.258,0.0623,0.0,0.162,0.679,85.28,audio_features,66MWev4H48W1ebKDnAwqYL,spotify:track:66MWev4H48W1ebKDnAwqYL,https://api.spotify.com/v1/tracks/66MWev4H48W1ebKDnAwqYL,https://api.spotify.com/v1/audio-analysis/66MWev4H48W1ebKDnAwqYL,181067,4,3
0.733,0.673,9,-6.572,0,0.0333,0.0132,0.0049,0.16,0.636,125.061,audio_features,6iznpTNBnljkbP0WtAfn50,spotify:track:6iznpTNBnljkbP0WtAfn50,https://api.spotify.com/v1/tracks/6iznpTNBnljkbP0WtAfn50,https://api.spotify.com/v1/audio-analysis/6iznpTNBnljkbP0WtAfn50,163247,4,5
0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4,0
0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,audio_features,2QtxlzvSBONjs1bDC34ixs,spotify:track:2QtxlzvSBONjs1bDC34ixs,https://api.spotify.com/v1/tracks/2QtxlzvSBONjs1bDC34ixs,https://api.spotify.com/v1/audio-analysis/2QtxlzvSBONjs1bDC34ixs,241667,4,5
0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4,0
0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4,5
0.714,0.952,4,-3.622,1,0.0894,0.0073,0.0,0.387,0.959,127.008,audio_features,2iblMMIgSznA464mNov7A8,spotify:track:2iblMMIgSznA464mNov7A8,https://api.spotify.com/v1/tracks/2iblMMIgSznA464mNov7A8,https://api.spotify.com/v1/audio-analysis/2iblMMIgSznA464mNov7A8,206120,4,0
0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,audio_features,60jzFy6Nn4M0iD1d94oteF,spotify:track:60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,222920,4,2
0.734,0.927,8,-4.244,0,0.042,0.076,0.00134,0.0465,0.901,118.039,audio_features,6mmtxbG5pzkrJ0BrSdg9uW,spotify:track:6mmtxbG5pzkrJ0BrSdg9uW,https://api.spotify.com/v1/tracks/6mmtxbG5pzkrJ0BrSdg9uW,https://api.spotify.com/v1/audio-analysis/6mmtxbG5pzkrJ0BrSdg9uW,231960,4,5
0.682,0.836,9,-3.777,1,0.0424,0.0464,3.13e-06,0.0797,0.486,104.984,audio_features,2FiceoWDJ67rrmb5tGBpgE,spotify:track:2FiceoWDJ67rrmb5tGBpgE,https://api.spotify.com/v1/tracks/2FiceoWDJ67rrmb5tGBpgE,https://api.spotify.com/v1/audio-analysis/2FiceoWDJ67rrmb5tGBpgE,216107,4,0
0.508,0.677,1,-5.696,1,0.0656,0.328,0.0,0.0491,0.575,121.928,audio_features,0sQLhT32E9ZG2zn5iYR6nN,spotify:track:0sQLhT32E9ZG2zn5iYR6nN,https://api.spotify.com/v1/tracks/0sQLhT32E9ZG2zn5iYR6nN,https://api.spotify.com/v1/audio-analysis/0sQLhT32E9ZG2zn5iYR6nN,227280,5,2
0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,4OSBTYWVwsQhGLF9NHvIbR,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,228093,4,0
0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4,1
0.641,0.727,6,-4.401,1,0.125,0.0073,0.00192,0.071,0.636,190.037,audio_features,62McdrVJELUVywVeDk59r0,spotify:track:62McdrVJELUVywVeDk59r0,https://api.spotify.com/v1/tracks/62McdrVJELUVywVeDk59r0,https://api.spotify.com/v1/audio-analysis/62McdrVJELUVywVeDk59r0,182131,4,2
0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,audio_features,3hb2ScEVkGchcAQqrPLP0R,spotify:track:3hb2ScEVkGchcAQqrPLP0R,https://api.spotify.com/v1/tracks/3hb2ScEVkGchcAQqrPLP0R,https://api.spotify.com/v1/audio-analysis/3hb2ScEVkGchcAQqrPLP0R,258920,4,2
